store_id,campaign_id,campaign_name,product_code,base_price,promo_type,quantity_sold_before_promo,quantity_sold_after_promo,promo_price ,Total_revenue_before_promo,Total_revenue_after_promo 
STCHE-6,CAMP_DIW_01,Diwali,P02,860,33% OFF,434,629,576.20,373240,362429.8
STBLR-1,CAMP_DIW_01,Diwali,P07,300,BOGOF,61,189,300.00,18300,56700
STCHE-2,CAMP_DIW_01,Diwali,P15,3000,500 Cashback,369,1073,2500.00,1107000,2682500
STCHE-4,CAMP_DIW_01,Diwali,P03,156,25% OFF,369,332,117.00,57564,38844
STVSK-4,CAMP_SAN_01,Sankranti,P09,90,25% OFF,34,25,67.50,3060,1687.5
STVJD-1,CAMP_SAN_01,Sankranti,P09,90,25% OFF,37,26,67.50,3330,1755
STVSK-0,CAMP_SAN_01,Sankranti,P06,415,25% OFF,16,13,311.25,6640,4046.25
STVSK-2,CAMP_DIW_01,Diwali,P01,172,33% OFF,210,367,115.24,36120,42293.08
STMLR-1,CAMP_SAN_01,Sankranti,P14,1020,BOGOF,51,198,1020.00,52020,201960
STCHE-7,CAMP_SAN_01,Sankranti,P07,300,BOGOF,42,183,300.00,12600,54900
STTRV-0,CAMP_DIW_01,Diwali,P03,156,25% OFF,187,181,117.00,29172,21177
STBLR-3,CAMP_DIW_01,Diwali,P06,415,25% OFF,91,72,311.25,37765,22410
STMLR-0,CAMP_DIW_01,Diwali,P13,350,BOGOF,40,119,350.00,14000,41650
STCHE-3,CAMP_DIW_01,Diwali,P06,415,25% OFF,77,67,311.25,31955,20853.75
STHYD-0,CAMP_DIW_01,Diwali,P06,415,25% OFF,78,68,311.25,32370,21165
STMLR-2,CAMP_SAN_01,Sankranti,P05,55,25% OFF,15,12,41.25,825,495
STCHE-3,CAMP_SAN_01,Sankranti,P06,415,25% OFF,28,23,311.25,11620,7158.75
STBLR-7,CAMP_SAN_01,Sankranti,P04,370,BOGOF,382,1638,370.00,141340,606060
STCHE-6,CAMP_SAN_01,Sankranti,P10,50,25% OFF,31,22,37.50,1550,825
STCBE-1,CAMP_DIW_01,Diwali,P04,290,25% OFF,227,172,217.50,65830,37410
STVSK-3,CAMP_DIW_01,Diwali,P05,55,25% OFF,71,63,41.25,3905,2598.75
STBLR-1,CAMP_DIW_01,Diwali,P14,1020,BOGOF,54,169,1020.00,55080,172380
STMDU-0,CAMP_DIW_01,Diwali,P05,55,25% OFF,57,50,41.25,3135,2062.5
STBLR-1,CAMP_SAN_01,Sankranti,P07,300,BOGOF,46,115,300.00,13800,34500
STVSK-4,CAMP_SAN_01,Sankranti,P08,1190,BOGOF,25,64,1190.00,29750,76160
STVJD-1,CAMP_SAN_01,Sankranti,P06,415,25% OFF,16,11,311.25,6640,3423.75
STVSK-1,CAMP_DIW_01,Diwali,P09,110,50% OFF,64,81,55.00,7040,4455
STCBE-1,CAMP_SAN_01,Sankranti,P09,90,25% OFF,54,39,67.50,4860,2632.5
STCHE-4,CAMP_SAN_01,Sankranti,P10,50,25% OFF,30,25,37.50,1500,937.5
STMYS-2,CAMP_DIW_01,Diwali,P09,110,50% OFF,64,84,55.00,7040,4620
STHYD-0,CAMP_SAN_01,Sankranti,P07,300,BOGOF,52,204,300.00,15600,61200
STBLR-3,CAMP_DIW_01,Diwali,P14,1020,BOGOF,42,143,1020.00,42840,145860
STMLR-2,CAMP_DIW_01,Diwali,P06,415,25% OFF,40,34,311.25,16600,10582.5
STCHE-5,CAMP_SAN_01,Sankranti,P08,1190,BOGOF,64,256,1190.00,76160,304640
STVSK-2,CAMP_DIW_01,Diwali,P04,290,25% OFF,244,217,217.50,70760,47197.5
STHYD-6,CAMP_SAN_01,Sankranti,P08,1190,BOGOF,43,166,1190.00,51170,197540
STHYD-2,CAMP_DIW_01,Diwali,P15,3000,500 Cashback,400,1176,2500.00,1200000,2940000
STMYS-0,CAMP_DIW_01,Diwali,P11,190,50% OFF,89,113,95.00,16910,10735
STHYD-6,CAMP_DIW_01,Diwali,P13,350,BOGOF,77,260,350.00,26950,91000
STMDU-0,CAMP_SAN_01,Sankranti,P14,1020,BOGOF,79,349,1020.00,80580,355980
STMLR-1,CAMP_DIW_01,Diwali,P09,110,50% OFF,38,50,55.00,4180,2750
STCBE-1,CAMP_DIW_01,Diwali,P05,55,25% OFF,61,50,41.25,3355,2062.5
STTRV-0,CAMP_SAN_01,Sankranti,P04,370,BOGOF,187,733,370.00,69190,271210
STCBE-1,CAMP_DIW_01,Diwali,P08,1190,BOGOF,40,140,1190.00,47600,166600
STHYD-6,CAMP_DIW_01,Diwali,P04,290,25% OFF,390,339,217.50,113100,73732.5
STTRV-0,CAMP_DIW_01,Diwali,P15,3000,500 Cashback,190,547,2500.00,570000,1367500
STCBE-3,CAMP_SAN_01,Sankranti,P10,50,25% OFF,28,22,37.50,1400,825
STBLR-4,CAMP_DIW_01,Diwali,P09,110,50% OFF,89,116,55.00,9790,6380
STMYS-2,CAMP_DIW_01,Diwali,P08,1190,BOGOF,42,123,1190.00,49980,146370
STBLR-4,CAMP_SAN_01,Sankranti,P01,172,33% OFF,286,394,115.24,49192,45404.56
STMDU-3,CAMP_SAN_01,Sankranti,P03,200,BOGOF,273,1097,200.00,54600,219400
STMDU-0,CAMP_SAN_01,Sankranti,P12,62,50% OFF,46,66,31.00,2852,2046
STCHE-6,CAMP_SAN_01,Sankranti,P02,860,33% OFF,463,629,576.20,398180,362429.8
STVSK-2,CAMP_SAN_01,Sankranti,P05,55,25% OFF,15,12,41.25,825,495
STHYD-1,CAMP_SAN_01,Sankranti,P05,55,25% OFF,25,21,41.25,1375,866.25
STCHE-1,CAMP_SAN_01,Sankranti,P15,3000,500 Cashback,136,242,2500.00,408000,605000
STCHE-2,CAMP_SAN_01,Sankranti,P10,50,25% OFF,34,30,37.50,1700,1125
STHYD-4,CAMP_DIW_01,Diwali,P15,3000,500 Cashback,323,965,2500.00,969000,2412500
STMDU-1,CAMP_DIW_01,Diwali,P10,65,50% OFF,94,120,32.50,6110,3900
STMDU-3,CAMP_SAN_01,Sankranti,P15,3000,500 Cashback,120,274,2500.00,360000,685000
STHYD-4,CAMP_DIW_01,Diwali,P06,415,25% OFF,96,92,311.25,39840,28635
STCBE-3,CAMP_SAN_01,Sankranti,P11,190,50% OFF,33,50,95.00,6270,4750
STBLR-7,CAMP_DIW_01,Diwali,P13,350,BOGOF,85,338,350.00,29750,118300
STCHE-4,CAMP_DIW_01,Diwali,P06,415,25% OFF,91,80,311.25,37765,24900
STMYS-0,CAMP_DIW_01,Diwali,P07,300,BOGOF,61,189,300.00,18300,56700
STHYD-5,CAMP_DIW_01,Diwali,P02,860,33% OFF,386,594,576.20,331960,342262.8
STCHE-4,CAMP_SAN_01,Sankranti,P04,370,BOGOF,379,1603,370.00,140230,593110
STCHE-3,CAMP_DIW_01,Diwali,P12,62,50% OFF,103,129,31.00,6386,3999
STBLR-9,CAMP_SAN_01,Sankranti,P01,172,33% OFF,319,449,115.24,54868,51742.76
STHYD-1,CAMP_SAN_01,Sankranti,P01,172,33% OFF,312,393,115.24,53664,45289.32
STBLR-4,CAMP_SAN_01,Sankranti,P05,55,25% OFF,19,15,41.25,1045,618.75
STBLR-8,CAMP_SAN_01,Sankranti,P10,50,25% OFF,36,26,37.50,1800,975
STMDU-2,CAMP_DIW_01,Diwali,P07,300,BOGOF,43,147,300.00,12900,44100
STCHE-4,CAMP_SAN_01,Sankranti,P01,172,33% OFF,235,329,115.24,40420,37913.96
STBLR-7,CAMP_SAN_01,Sankranti,P03,200,BOGOF,433,1883,200.00,86600,376600
STCBE-0,CAMP_SAN_01,Sankranti,P08,1190,BOGOF,42,167,1190.00,49980,198730
STCHE-0,CAMP_DIW_01,Diwali,P05,55,25% OFF,119,107,41.25,6545,4413.75
STVSK-3,CAMP_DIW_01,Diwali,P13,350,BOGOF,57,178,350.00,19950,62300
STMYS-1,CAMP_SAN_01,Sankranti,P02,860,33% OFF,595,886,576.20,511700,510513.2
STBLR-2,CAMP_DIW_01,Diwali,P11,190,50% OFF,101,131,95.00,19190,12445
STVJD-0,CAMP_DIW_01,Diwali,P04,290,25% OFF,192,188,217.50,55680,40890
STBLR-8,CAMP_DIW_01,Diwali,P06,415,25% OFF,78,62,311.25,32370,19297.5
STHYD-0,CAMP_SAN_01,Sankranti,P03,200,BOGOF,363,1408,200.00,72600,281600
STVSK-2,CAMP_SAN_01,Sankranti,P03,200,BOGOF,192,754,200.00,38400,150800
STMLR-1,CAMP_SAN_01,Sankranti,P02,860,33% OFF,237,327,576.20,203820,188417.4
STCBE-4,CAMP_SAN_01,Sankranti,P14,1020,BOGOF,93,234,1020.00,94860,238680
STMYS-0,CAMP_SAN_01,Sankranti,P15,3000,500 Cashback,105,173,2500.00,315000,432500
STBLR-9,CAMP_DIW_01,Diwali,P15,3000,500 Cashback,358,1070,2500.00,1074000,2675000
STVSK-1,CAMP_DIW_01,Diwali,P12,62,50% OFF,91,113,31.00,5642,3503
STCBE-1,CAMP_SAN_01,Sankranti,P06,415,25% OFF,21,15,311.25,8715,4668.75
STHYD-5,CAMP_DIW_01,Diwali,P14,1020,BOGOF,54,183,1020.00,55080,186660
STHYD-0,CAMP_DIW_01,Diwali,P09,110,50% OFF,77,113,55.00,8470,6215
STMDU-3,CAMP_DIW_01,Diwali,P07,300,BOGOF,47,162,300.00,14100,48600
STCHE-7,CAMP_DIW_01,Diwali,P02,860,33% OFF,336,507,576.20,288960,292133.4
STCHE-7,CAMP_DIW_01,Diwali,P07,300,BOGOF,71,282,300.00,21300,84600
STMYS-3,CAMP_DIW_01,Diwali,P15,3000,500 Cashback,416,1472,2500.00,1248000,3680000
STVJD-0,CAMP_DIW_01,Diwali,P14,1020,BOGOF,28,92,1020.00,28560,93840
STMLR-1,CAMP_SAN_01,Sankranti,P05,55,25% OFF,13,10,41.25,715,412.5
STHYD-6,CAMP_SAN_01,Sankranti,P02,860,33% OFF,454,644,576.20,390440,371072.8
STHYD-4,CAMP_SAN_01,Sankranti,P15,3000,500 Cashback,118,253,2500.00,354000,632500
STBLR-6,CAMP_SAN_01,Sankranti,P04,370,BOGOF,402,1652,370.00,148740,611240
STHYD-1,CAMP_SAN_01,Sankranti,P07,300,BOGOF,51,140,300.00,15300,42000
STHYD-5,CAMP_SAN_01,Sankranti,P11,190,50% OFF,54,76,95.00,10260,7220
STHYD-6,CAMP_DIW_01,Diwali,P12,62,50% OFF,133,167,31.00,8246,5177
STMDU-1,CAMP_SAN_01,Sankranti,P12,62,50% OFF,36,49,31.00,2232,1519
STBLR-7,CAMP_SAN_01,Sankranti,P07,300,BOGOF,40,165,300.00,12000,49500
STCHE-5,CAMP_DIW_01,Diwali,P15,3000,500 Cashback,388,1187,2500.00,1164000,2967500
STHYD-2,CAMP_DIW_01,Diwali,P09,110,50% OFF,80,107,55.00,8800,5885
STMYS-0,CAMP_SAN_01,Sankranti,P14,1020,BOGOF,84,219,1020.00,85680,223380
STBLR-7,CAMP_DIW_01,Diwali,P14,1020,BOGOF,47,189,1020.00,47940,192780
STMDU-1,CAMP_SAN_01,Sankranti,P07,300,BOGOF,40,154,300.00,12000,46200
STMYS-0,CAMP_SAN_01,Sankranti,P03,200,BOGOF,333,869,200.00,66600,173800
STCHE-6,CAMP_SAN_01,Sankranti,P11,190,50% OFF,57,79,95.00,10830,7505
STCHE-2,CAMP_DIW_01,Diwali,P11,190,50% OFF,73,84,95.00,13870,7980
STHYD-6,CAMP_SAN_01,Sankranti,P06,415,25% OFF,34,27,311.25,14110,8403.75
STVSK-0,CAMP_SAN_01,Sankranti,P11,190,50% OFF,31,46,95.00,5890,4370
STCBE-0,CAMP_SAN_01,Sankranti,P14,1020,BOGOF,69,274,1020.00,70380,279480
STVSK-3,CAMP_SAN_01,Sankranti,P01,172,33% OFF,222,275,115.24,38184,31691
STBLR-7,CAMP_DIW_01,Diwali,P03,156,25% OFF,343,301,117.00,53508,35217
STBLR-0,CAMP_SAN_01,Sankranti,P01,172,33% OFF,273,382,115.24,46956,44021.68
STBLR-3,CAMP_SAN_01,Sankranti,P03,200,BOGOF,454,1788,200.00,90800,357600
STCHE-2,CAMP_DIW_01,Diwali,P14,1020,BOGOF,57,189,1020.00,58140,192780
STCHE-3,CAMP_DIW_01,Diwali,P07,300,BOGOF,64,257,300.00,19200,77100
STHYD-6,CAMP_DIW_01,Diwali,P09,110,50% OFF,78,102,55.00,8580,5610
STCBE-4,CAMP_DIW_01,Diwali,P10,65,50% OFF,57,72,32.50,3705,2340
STBLR-6,CAMP_SAN_01,Sankranti,P14,1020,BOGOF,103,444,1020.00,105060,452880
STBLR-5,CAMP_DIW_01,Diwali,P15,3000,500 Cashback,379,1095,2500.00,1137000,2737500
STCBE-2,CAMP_DIW_01,Diwali,P05,55,25% OFF,99,86,41.25,5445,3547.5
STCBE-1,CAMP_SAN_01,Sankranti,P04,370,BOGOF,370,1439,370.00,136900,532430
STBLR-4,CAMP_SAN_01,Sankranti,P03,200,BOGOF,415,1622,200.00,83000,324400
STMDU-1,CAMP_DIW_01,Diwali,P09,110,50% OFF,47,62,55.00,5170,3410
STCHE-6,CAMP_DIW_01,Diwali,P15,3000,500 Cashback,432,1291,2500.00,1296000,3227500
STVSK-2,CAMP_DIW_01,Diwali,P09,110,50% OFF,64,98,55.00,7040,5390
STCBE-3,CAMP_DIW_01,Diwali,P14,1020,BOGOF,22,73,1020.00,22440,74460
STVJD-0,CAMP_DIW_01,Diwali,P13,350,BOGOF,45,157,350.00,15750,54950
STMYS-2,CAMP_DIW_01,Diwali,P04,290,25% OFF,343,312,217.50,99470,67860
STMYS-0,CAMP_SAN_01,Sankranti,P05,55,25% OFF,28,22,41.25,1540,907.5
STBLR-4,CAMP_DIW_01,Diwali,P06,415,25% OFF,101,90,311.25,41915,28012.5
STCBE-0,CAMP_SAN_01,Sankranti,P03,200,BOGOF,384,1509,200.00,76800,301800
STBLR-3,CAMP_SAN_01,Sankranti,P06,415,25% OFF,22,16,311.25,9130,4980
STHYD-4,CAMP_DIW_01,Diwali,P10,65,50% OFF,148,196,32.50,9620,6370
STVSK-2,CAMP_SAN_01,Sankranti,P04,370,BOGOF,408,1607,370.00,150960,594590
STHYD-5,CAMP_SAN_01,Sankranti,P15,3000,500 Cashback,122,272,2500.00,366000,680000
STCBE-2,CAMP_SAN_01,Sankranti,P02,860,33% OFF,508,751,576.20,436880,432726.2
STMDU-1,CAMP_SAN_01,Sankranti,P01,172,33% OFF,244,334,115.24,41968,38490.16
STCHE-2,CAMP_DIW_01,Diwali,P04,290,25% OFF,295,289,217.50,85550,62857.5
STBLR-6,CAMP_DIW_01,Diwali,P14,1020,BOGOF,47,179,1020.00,47940,182580
STTRV-1,CAMP_DIW_01,Diwali,P02,860,33% OFF,199,300,576.20,171140,172860
STCHE-4,CAMP_SAN_01,Sankranti,P11,190,50% OFF,45,64,95.00,8550,6080
STCBE-2,CAMP_DIW_01,Diwali,P03,156,25% OFF,225,195,117.00,35100,22815
STBLR-1,CAMP_DIW_01,Diwali,P10,65,50% OFF,106,137,32.50,6890,4452.5
STBLR-7,CAMP_SAN_01,Sankranti,P12,62,50% OFF,58,92,31.00,3596,2852
STCHE-2,CAMP_SAN_01,Sankranti,P05,55,25% OFF,25,23,41.25,1375,948.75
STVJD-1,CAMP_SAN_01,Sankranti,P12,62,50% OFF,30,42,31.00,1860,1302
STBLR-5,CAMP_SAN_01,Sankranti,P02,860,33% OFF,507,704,576.20,436020,405644.8
STMYS-3,CAMP_SAN_01,Sankranti,P04,370,BOGOF,336,1434,370.00,124320,530580
STBLR-1,CAMP_DIW_01,Diwali,P11,190,50% OFF,70,93,95.00,13300,8835
STCHE-1,CAMP_SAN_01,Sankranti,P11,190,50% OFF,48,55,95.00,9120,5225
STTRV-0,CAMP_DIW_01,Diwali,P04,290,25% OFF,180,171,217.50,52200,37192.5
STMDU-2,CAMP_DIW_01,Diwali,P01,172,33% OFF,225,279,115.24,38700,32151.96
STCHE-2,CAMP_DIW_01,Diwali,P08,1190,BOGOF,47,165,1190.00,55930,196350
STBLR-1,CAMP_SAN_01,Sankranti,P03,200,BOGOF,361,963,200.00,72200,192600
STVSK-4,CAMP_SAN_01,Sankranti,P04,370,BOGOF,291,762,370.00,107670,281940
STMDU-2,CAMP_DIW_01,Diwali,P04,290,25% OFF,271,243,217.50,78590,52852.5
STBLR-1,CAMP_SAN_01,Sankranti,P12,62,50% OFF,73,102,31.00,4526,3162
STMLR-2,CAMP_DIW_01,Diwali,P07,300,BOGOF,33,115,300.00,9900,34500
STTRV-1,CAMP_SAN_01,Sankranti,P08,1190,BOGOF,24,92,1190.00,28560,109480
STHYD-4,CAMP_SAN_01,Sankranti,P05,55,25% OFF,16,15,41.25,880,618.75
STVJD-1,CAMP_SAN_01,Sankranti,P07,300,BOGOF,22,88,300.00,6600,26400
STBLR-0,CAMP_SAN_01,Sankranti,P06,415,25% OFF,31,26,311.25,12865,8092.5
STTRV-1,CAMP_DIW_01,Diwali,P10,65,50% OFF,64,80,32.50,4160,2600
STHYD-4,CAMP_DIW_01,Diwali,P12,62,50% OFF,110,146,31.00,6820,4526
STMLR-2,CAMP_DIW_01,Diwali,P08,1190,BOGOF,22,73,1190.00,26180,86870
STMDU-0,CAMP_DIW_01,Diwali,P02,860,33% OFF,278,430,576.20,239080,247766
STHYD-1,CAMP_DIW_01,Diwali,P10,65,50% OFF,134,156,32.50,8710,5070
STCHE-0,CAMP_SAN_01,Sankranti,P10,50,25% OFF,25,20,37.50,1250,750
STHYD-2,CAMP_SAN_01,Sankranti,P13,350,BOGOF,114,441,350.00,39900,154350
STBLR-2,CAMP_DIW_01,Diwali,P01,172,33% OFF,358,529,115.24,61576,60961.96
STBLR-8,CAMP_DIW_01,Diwali,P12,62,50% OFF,120,159,31.00,7440,4929
STMDU-3,CAMP_SAN_01,Sankranti,P14,1020,BOGOF,87,347,1020.00,88740,353940
STVSK-3,CAMP_SAN_01,Sankranti,P02,860,33% OFF,345,438,576.20,296700,252375.6
STMYS-1,CAMP_DIW_01,Diwali,P13,350,BOGOF,70,270,350.00,24500,94500
STCHE-1,CAMP_DIW_01,Diwali,P11,190,50% OFF,77,83,95.00,14630,7885
STCHE-4,CAMP_DIW_01,Diwali,P11,190,50% OFF,91,123,95.00,17290,11685
STVSK-1,CAMP_DIW_01,Diwali,P07,300,BOGOF,49,170,300.00,14700,51000
STVSK-0,CAMP_DIW_01,Diwali,P01,172,33% OFF,161,265,115.24,27692,30538.6
STHYD-4,CAMP_SAN_01,Sankranti,P09,90,25% OFF,54,49,67.50,4860,3307.5
STVSK-2,CAMP_DIW_01,Diwali,P07,300,BOGOF,45,150,300.00,13500,45000
STTRV-0,CAMP_DIW_01,Diwali,P08,1190,BOGOF,31,102,1190.00,36890,121380
STMLR-1,CAMP_SAN_01,Sankranti,P01,172,33% OFF,126,175,115.24,21672,20167
STVSK-1,CAMP_SAN_01,Sankranti,P10,50,25% OFF,25,18,37.50,1250,675
STBLR-6,CAMP_SAN_01,Sankranti,P10,50,25% OFF,37,30,37.50,1850,1125
STCHE-7,CAMP_DIW_01,Diwali,P06,415,25% OFF,82,79,311.25,34030,24588.75
STVJD-0,CAMP_DIW_01,Diwali,P01,172,33% OFF,161,231,115.24,27692,26620.44
STCHE-1,CAMP_DIW_01,Diwali,P03,156,25% OFF,357,317,117.00,55692,37089
STHYD-2,CAMP_DIW_01,Diwali,P12,62,50% OFF,129,165,31.00,7998,5115
STMDU-3,CAMP_SAN_01,Sankranti,P13,350,BOGOF,118,464,350.00,41300,162400
STMDU-3,CAMP_SAN_01,Sankranti,P06,415,25% OFF,25,20,311.25,10375,6225
STHYD-3,CAMP_DIW_01,Diwali,P03,156,25% OFF,285,222,117.00,44460,25974
STCHE-5,CAMP_SAN_01,Sankranti,P05,55,25% OFF,31,26,41.25,1705,1072.5
STVSK-1,CAMP_SAN_01,Sankranti,P01,172,33% OFF,213,302,115.24,36636,34802.48
STHYD-0,CAMP_SAN_01,Sankranti,P05,55,25% OFF,18,14,41.25,990,577.5
STTRV-0,CAMP_SAN_01,Sankranti,P06,415,25% OFF,13,11,311.25,5395,3423.75
STMLR-0,CAMP_SAN_01,Sankranti,P11,190,50% OFF,27,39,95.00,5130,3705
STMYS-3,CAMP_DIW_01,Diwali,P14,1020,BOGOF,54,206,1020.00,55080,210120
STBLR-9,CAMP_SAN_01,Sankranti,P05,55,25% OFF,27,25,41.25,1485,1031.25
STCBE-2,CAMP_DIW_01,Diwali,P04,290,25% OFF,252,221,217.50,73080,48067.5
STMDU-1,CAMP_DIW_01,Diwali,P11,190,50% OFF,52,65,95.00,9880,6175
STMDU-2,CAMP_SAN_01,Sankranti,P04,370,BOGOF,361,1397,370.00,133570,516890
STMYS-2,CAMP_DIW_01,Diwali,P03,156,25% OFF,444,395,117.00,69264,46215
STBLR-9,CAMP_SAN_01,Sankranti,P08,1190,BOGOF,63,254,1190.00,74970,302260
STVSK-4,CAMP_DIW_01,Diwali,P06,415,25% OFF,70,53,311.25,29050,16496.25
STCHE-1,CAMP_DIW_01,Diwali,P13,350,BOGOF,68,205,350.00,23800,71750
STTRV-0,CAMP_SAN_01,Sankranti,P13,350,BOGOF,60,240,350.00,21000,84000
STCHE-7,CAMP_SAN_01,Sankranti,P15,3000,500 Cashback,115,332,2500.00,345000,830000
STMYS-1,CAMP_SAN_01,Sankranti,P08,1190,BOGOF,54,238,1190.00,64260,283220
STCBE-1,CAMP_DIW_01,Diwali,P13,350,BOGOF,40,132,350.00,14000,46200
STVJD-1,CAMP_SAN_01,Sankranti,P04,370,BOGOF,183,708,370.00,67710,261960
STVSK-2,CAMP_DIW_01,Diwali,P08,1190,BOGOF,38,129,1190.00,45220,153510
STMDU-0,CAMP_SAN_01,Sankranti,P03,200,BOGOF,307,1277,200.00,61400,255400
STVSK-4,CAMP_DIW_01,Diwali,P12,62,50% OFF,98,133,31.00,6076,4123
STCBE-3,CAMP_SAN_01,Sankranti,P09,90,25% OFF,40,32,67.50,3600,2160
STTRV-0,CAMP_SAN_01,Sankranti,P12,62,50% OFF,22,30,31.00,1364,930
STMLR-1,CAMP_DIW_01,Diwali,P04,290,25% OFF,152,133,217.50,44080,28927.5
STBLR-5,CAMP_DIW_01,Diwali,P03,156,25% OFF,369,332,117.00,57564,38844
STMYS-1,CAMP_SAN_01,Sankranti,P05,55,25% OFF,19,14,41.25,1045,577.5
STBLR-8,CAMP_DIW_01,Diwali,P05,55,25% OFF,105,82,41.25,5775,3382.5
STBLR-6,CAMP_DIW_01,Diwali,P01,172,33% OFF,283,492,115.24,48676,56698.08
STBLR-8,CAMP_DIW_01,Diwali,P02,860,33% OFF,392,568,576.20,337120,327281.6
STCBE-3,CAMP_DIW_01,Diwali,P05,55,25% OFF,64,55,41.25,3520,2268.75
STHYD-0,CAMP_DIW_01,Diwali,P12,62,50% OFF,133,195,31.00,8246,6045
STMYS-1,CAMP_DIW_01,Diwali,P05,55,25% OFF,89,71,41.25,4895,2928.75
STBLR-0,CAMP_SAN_01,Sankranti,P03,200,BOGOF,415,1759,200.00,83000,351800
STCBE-0,CAMP_DIW_01,Diwali,P14,1020,BOGOF,29,101,1020.00,29580,103020
STCBE-3,CAMP_SAN_01,Sankranti,P02,860,33% OFF,336,534,576.20,288960,307690.8
STTRV-1,CAMP_DIW_01,Diwali,P15,3000,500 Cashback,168,514,2500.00,504000,1285000
STMYS-3,CAMP_SAN_01,Sankranti,P07,300,BOGOF,30,129,300.00,9000,38700
STHYD-0,CAMP_DIW_01,Diwali,P05,55,25% OFF,98,88,41.25,5390,3630
STCBE-3,CAMP_DIW_01,Diwali,P13,350,BOGOF,61,201,350.00,21350,70350
STMYS-1,CAMP_DIW_01,Diwali,P12,62,50% OFF,127,185,31.00,7874,5735
STBLR-0,CAMP_DIW_01,Diwali,P15,3000,500 Cashback,434,1514,2500.00,1302000,3785000
STBLR-3,CAMP_SAN_01,Sankranti,P05,55,25% OFF,25,18,41.25,1375,742.5
STBLR-2,CAMP_SAN_01,Sankranti,P04,370,BOGOF,373,1439,370.00,138010,532430
STMYS-2,CAMP_DIW_01,Diwali,P10,65,50% OFF,134,182,32.50,8710,5915
STBLR-4,CAMP_DIW_01,Diwali,P03,156,25% OFF,306,275,117.00,47736,32175
STHYD-4,CAMP_SAN_01,Sankranti,P10,50,25% OFF,33,31,37.50,1650,1162.5
STMYS-3,CAMP_SAN_01,Sankranti,P09,90,25% OFF,54,45,67.50,4860,3037.5
STBLR-3,CAMP_DIW_01,Diwali,P15,3000,500 Cashback,442,1365,2500.00,1326000,3412500
STVJD-0,CAMP_DIW_01,Diwali,P06,415,25% OFF,52,50,311.25,21580,15562.5
STHYD-0,CAMP_SAN_01,Sankranti,P10,50,25% OFF,25,20,37.50,1250,750
STMYS-2,CAMP_SAN_01,Sankranti,P08,1190,BOGOF,61,163,1190.00,72590,193970
STHYD-2,CAMP_DIW_01,Diwali,P10,65,50% OFF,140,186,32.50,9100,6045
STMDU-1,CAMP_DIW_01,Diwali,P02,860,33% OFF,308,455,576.20,264880,262171
STMDU-3,CAMP_DIW_01,Diwali,P09,110,50% OFF,57,61,55.00,6270,3355
STMYS-1,CAMP_DIW_01,Diwali,P06,415,25% OFF,101,79,311.25,41915,24588.75
STBLR-5,CAMP_DIW_01,Diwali,P07,300,BOGOF,66,227,300.00,19800,68100
STVSK-3,CAMP_DIW_01,Diwali,P02,860,33% OFF,274,334,576.20,235640,192450.8
STHYD-3,CAMP_SAN_01,Sankranti,P13,350,BOGOF,133,337,350.00,46550,117950
STVJD-0,CAMP_SAN_01,Sankranti,P12,62,50% OFF,31,43,31.00,1922,1333
STCHE-0,CAMP_DIW_01,Diwali,P02,860,33% OFF,308,452,576.20,264880,260442.4
STVSK-4,CAMP_DIW_01,Diwali,P08,1190,BOGOF,50,152,1190.00,59500,180880
STBLR-5,CAMP_SAN_01,Sankranti,P11,190,50% OFF,43,63,95.00,8170,5985
STHYD-6,CAMP_SAN_01,Sankranti,P05,55,25% OFF,33,27,41.25,1815,1113.75
STHYD-0,CAMP_SAN_01,Sankranti,P06,415,25% OFF,42,34,311.25,17430,10582.5
STTRV-0,CAMP_SAN_01,Sankranti,P09,90,25% OFF,31,28,67.50,2790,1890
STMDU-0,CAMP_SAN_01,Sankranti,P01,172,33% OFF,219,304,115.24,37668,35032.96
STHYD-0,CAMP_SAN_01,Sankranti,P13,350,BOGOF,132,520,350.00,46200,182000
STVSK-2,CAMP_DIW_01,Diwali,P06,415,25% OFF,78,69,311.25,32370,21476.25
STHYD-2,CAMP_SAN_01,Sankranti,P14,1020,BOGOF,118,459,1020.00,120360,468180
STHYD-6,CAMP_SAN_01,Sankranti,P10,50,25% OFF,31,26,37.50,1550,975
STCHE-7,CAMP_SAN_01,Sankranti,P14,1020,BOGOF,111,493,1020.00,113220,502860
STBLR-2,CAMP_DIW_01,Diwali,P05,55,25% OFF,115,101,41.25,6325,4166.25
STMYS-0,CAMP_SAN_01,Sankranti,P04,370,BOGOF,418,1116,370.00,154660,412920
STMYS-0,CAMP_DIW_01,Diwali,P12,62,50% OFF,98,128,31.00,6076,3968
STCBE-1,CAMP_SAN_01,Sankranti,P14,1020,BOGOF,78,310,1020.00,79560,316200
STMYS-1,CAMP_SAN_01,Sankranti,P04,370,BOGOF,450,1984,370.00,166500,734080
STCHE-3,CAMP_DIW_01,Diwali,P13,350,BOGOF,82,328,350.00,28700,114800
STCHE-1,CAMP_DIW_01,Diwali,P10,65,50% OFF,127,133,32.50,8255,4322.5
STBLR-0,CAMP_DIW_01,Diwali,P02,860,33% OFF,362,535,576.20,311320,308267
STMYS-0,CAMP_DIW_01,Diwali,P01,172,33% OFF,301,433,115.24,51772,49898.92
